start_date,end_date,resolution,imbalance,system_trend,positive_imbalance_settlement_price,negative_imbalance_settlement_price,missing_data_list,updated_date,partition_day
2025-07-08 06:45:00.0000000 +00:00,2025-07-08 07:00:00.0000000 +00:00,PT15M,-24,HAUSSE,-41.62,-38.44,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 07:00:00.0000000 +00:00,2025-07-08 07:15:00.0000000 +00:00,PT15M,-126,HAUSSE,22.82,24.72,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 07:15:00.0000000 +00:00,2025-07-08 07:30:00.0000000 +00:00,PT15M,-27,HAUSSE,16.47,17.83,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 07:30:00.0000000 +00:00,2025-07-08 07:45:00.0000000 +00:00,PT15M,-137,HAUSSE,14.86,16.1,N/A,2025-07-09 09:49:38.0000000 +00:00,20250708
2025-07-08 07:45:00.0000000 +00:00,2025-07-08 08:00:00.0000000 +00:00,PT15M,-99,HAUSSE,14.86,16.1,N/A,2025-07-08 08:02:39.0000000 +00:00,20250708
2025-07-08 08:00:00.0000000 +00:00,2025-07-08 08:15:00.0000000 +00:00,PT15M,-114,HAUSSE,36.4,39.42,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 08:15:00.0000000 +00:00,2025-07-08 08:30:00.0000000 +00:00,PT15M,71,BAISSE,63.91,69.21,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 08:30:00.0000000 +00:00,2025-07-08 08:45:00.0000000 +00:00,PT15M,71,BAISSE,94.07,101.87,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 08:45:00.0000000 +00:00,2025-07-08 09:00:00.0000000 +00:00,PT15M,71,BAISSE,94.56,102.4,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 09:00:00.0000000 +00:00,2025-07-08 09:15:00.0000000 +00:00,PT15M,-144,HAUSSE,22.8,24.7,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 09:15:00.0000000 +00:00,2025-07-08 09:30:00.0000000 +00:00,PT15M,-100,HAUSSE,44.08,47.74,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 09:30:00.0000000 +00:00,2025-07-08 09:45:00.0000000 +00:00,PT15M,-59,HAUSSE,47.92,51.9,N/A,2025-07-09 09:49:38.0000000 +00:00,20250708
2025-07-08 09:45:00.0000000 +00:00,2025-07-08 10:00:00.0000000 +00:00,PT15M,306,BAISSE,89.17,96.57,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 10:00:00.0000000 +00:00,2025-07-08 10:15:00.0000000 +00:00,PT15M,-64,HAUSSE,10.26,11.12,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 10:15:00.0000000 +00:00,2025-07-08 10:30:00.0000000 +00:00,PT15M,65,BAISSE,80.94,87.64,N/A,2025-07-15 12:25:17.0000000 +00:00,20250708
2025-07-08 10:30:00.0000000 +00:00,2025-07-08 10:45:00.0000000 +00:00,PT15M,-4,HAUSSE,40,43.32,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 10:45:00.0000000 +00:00,2025-07-08 11:00:00.0000000 +00:00,PT15M,186,BAISSE,30.05,32.55,N/A,2025-07-09 09:49:39.0000000 +00:00,20250708
2025-07-08 11:00:00.0000000 +00:00,2025-07-08 11:15:00.0000000 +00:00,PT15M,198,BAISSE,47.65,51.61,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 11:15:00.0000000 +00:00,2025-07-08 11:30:00.0000000 +00:00,PT15M,362,BAISSE,-0.78,-0.72,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 11:30:00.0000000 +00:00,2025-07-08 11:45:00.0000000 +00:00,PT15M,389,BAISSE,1.26,1.36,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 11:45:00.0000000 +00:00,2025-07-08 12:00:00.0000000 +00:00,PT15M,469,BAISSE,-30.02,-27.72,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 12:00:00.0000000 +00:00,2025-07-08 12:15:00.0000000 +00:00,PT15M,301,BAISSE,-47.96,-44.28,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 12:15:00.0000000 +00:00,2025-07-08 12:30:00.0000000 +00:00,PT15M,360,BAISSE,-46.95,-43.35,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 12:30:00.0000000 +00:00,2025-07-08 12:45:00.0000000 +00:00,PT15M,356,BAISSE,-47,-43.4,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 12:45:00.0000000 +00:00,2025-07-08 13:00:00.0000000 +00:00,PT15M,401,BAISSE,-71.81,-66.31,N/A,2025-07-15 12:25:18.0000000 +00:00,20250708
2025-07-08 13:00:00.0000000 +00:00,2025-07-08 13:15:00.0000000 +00:00,PT15M,344,BAISSE,-63.1,-58.26,N/A,2025-07-22 16:12:21.0000000 +00:00,20250708
2025-07-08 13:15:00.0000000 +00:00,2025-07-08 13:30:00.0000000 +00:00,PT15M,310,BAISSE,-62.54,-57.76,N/A,2025-07-22 16:12:21.0000000 +00:00,20250708
2025-07-08 13:30:00.0000000 +00:00,2025-07-08 13:45:00.0000000 +00:00,PT15M,-76,HAUSSE,155.05,167.91,N/A,2025-07-09 10:43:20.0000000 +00:00,20250708
2025-07-08 13:45:00.0000000 +00:00,2025-07-08 14:00:00.0000000 +00:00,PT15M,363,BAISSE,-54.77,-50.57,N/A,2025-07-22 16:12:22.0000000 +00:00,20250708
2025-07-08 14:00:00.0000000 +00:00,2025-07-08 14:15:00.0000000 +00:00,PT15M,780,BAISSE,-41.96,-38.74,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 14:15:00.0000000 +00:00,2025-07-08 14:30:00.0000000 +00:00,PT15M,251,BAISSE,-38.95,-35.97,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 14:30:00.0000000 +00:00,2025-07-08 14:45:00.0000000 +00:00,PT15M,-84,HAUSSE,35.29,38.21,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 14:45:00.0000000 +00:00,2025-07-08 15:00:00.0000000 +00:00,PT15M,255,BAISSE,-51.15,-47.23,N/A,2025-07-10 13:40:31.0000000 +00:00,20250708
2025-07-08 15:00:00.0000000 +00:00,2025-07-08 15:15:00.0000000 +00:00,PT15M,267,BAISSE,-57.72,-53.3,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 15:15:00.0000000 +00:00,2025-07-08 15:30:00.0000000 +00:00,PT15M,299,BAISSE,-65.05,-60.07,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 15:30:00.0000000 +00:00,2025-07-08 15:45:00.0000000 +00:00,PT15M,191,BAISSE,34.86,37.74,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 15:45:00.0000000 +00:00,2025-07-08 16:00:00.0000000 +00:00,PT15M,78,BAISSE,44.76,48.48,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 16:00:00.0000000 +00:00,2025-07-08 16:15:00.0000000 +00:00,PT15M,321,BAISSE,49.02,53.08,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 16:15:00.0000000 +00:00,2025-07-08 16:30:00.0000000 +00:00,PT15M,178,BAISSE,61.81,66.93,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 16:30:00.0000000 +00:00,2025-07-08 16:45:00.0000000 +00:00,PT15M,205,BAISSE,42.02,45.5,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 16:45:00.0000000 +00:00,2025-07-08 17:00:00.0000000 +00:00,PT15M,144,BAISSE,51.16,55.4,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 17:00:00.0000000 +00:00,2025-07-08 17:15:00.0000000 +00:00,PT15M,249,BAISSE,45.86,49.66,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 17:15:00.0000000 +00:00,2025-07-08 17:30:00.0000000 +00:00,PT15M,192,BAISSE,60.66,65.68,N/A,2025-07-15 12:25:19.0000000 +00:00,20250708
2025-07-08 17:30:00.0000000 +00:00,2025-07-08 17:45:00.0000000 +00:00,PT15M,209,BAISSE,55.2,59.78,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 17:45:00.0000000 +00:00,2025-07-08 18:00:00.0000000 +00:00,PT15M,108,BAISSE,62.55,67.73,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 18:00:00.0000000 +00:00,2025-07-08 18:15:00.0000000 +00:00,PT15M,56,BAISSE,50.15,54.31,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 18:15:00.0000000 +00:00,2025-07-08 18:30:00.0000000 +00:00,PT15M,65,BAISSE,39.41,42.67,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 18:30:00.0000000 +00:00,2025-07-08 18:45:00.0000000 +00:00,PT15M,6,BAISSE,38.65,41.85,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 18:45:00.0000000 +00:00,2025-07-08 19:00:00.0000000 +00:00,PT15M,53,BAISSE,33.05,35.79,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 19:00:00.0000000 +00:00,2025-07-08 19:15:00.0000000 +00:00,PT15M,62,BAISSE,22.68,24.56,N/A,2025-07-09 09:49:42.0000000 +00:00,20250708
2025-07-08 19:15:00.0000000 +00:00,2025-07-08 19:30:00.0000000 +00:00,PT15M,43,BAISSE,28.18,30.52,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 19:30:00.0000000 +00:00,2025-07-08 19:45:00.0000000 +00:00,PT15M,33,BAISSE,34.39,37.25,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 19:45:00.0000000 +00:00,2025-07-08 20:00:00.0000000 +00:00,PT15M,28,BAISSE,48.09,52.07,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 20:00:00.0000000 +00:00,2025-07-08 20:15:00.0000000 +00:00,PT15M,-128,HAUSSE,79.45,86.03,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 20:15:00.0000000 +00:00,2025-07-08 20:30:00.0000000 +00:00,PT15M,-14,HAUSSE,90.27,97.75,N/A,2025-07-15 12:25:20.0000000 +00:00,20250708
2025-07-08 20:30:00.0000000 +00:00,2025-07-08 20:45:00.0000000 +00:00,PT15M,-146,HAUSSE,59.47,64.39,N/A,2025-07-15 12:25:21.0000000 +00:00,20250708
2025-07-08 20:45:00.0000000 +00:00,2025-07-08 21:00:00.0000000 +00:00,PT15M,1,BAISSE,75.4,81.66,N/A,2025-07-15 12:25:21.0000000 +00:00,20250708
2025-07-08 21:00:00.0000000 +00:00,2025-07-08 21:15:00.0000000 +00:00,PT15M,-90,HAUSSE,61.26,66.34,N/A,2025-07-08 21:17:45.0000000 +00:00,20250708
2025-07-08 21:15:00.0000000 +00:00,2025-07-08 21:30:00.0000000 +00:00,PT15M,58,BAISSE,-11.8,-10.9,N/A,2025-07-09 09:49:42.0000000 +00:00,20250708
2025-07-08 21:30:00.0000000 +00:00,2025-07-08 21:45:00.0000000 +00:00,PT15M,-92,HAUSSE,57.05,61.77,N/A,2025-07-15 12:25:21.0000000 +00:00,20250708
2025-07-08 21:45:00.0000000 +00:00,2025-07-08 22:00:00.0000000 +00:00,PT15M,-19,HAUSSE,23.78,25.76,N/A,2025-07-15 12:25:21.0000000 +00:00,20250708
2025-07-08 22:00:00.0000000 +00:00,2025-07-08 22:15:00.0000000 +00:00,PT15M,-219,HAUSSE,49.67,53.79,N/A,2025-07-16 11:31:08.0000000 +00:00,20250709
2025-07-08 22:15:00.0000000 +00:00,2025-07-08 22:30:00.0000000 +00:00,PT15M,-143,HAUSSE,47.82,51.78,N/A,2025-07-16 11:31:08.0000000 +00:00,20250709
2025-07-08 22:30:00.0000000 +00:00,2025-07-08 22:45:00.0000000 +00:00,PT15M,-150,HAUSSE,48.89,52.95,N/A,2025-07-16 11:31:08.0000000 +00:00,20250709
2025-07-08 22:45:00.0000000 +00:00,2025-07-08 23:00:00.0000000 +00:00,PT15M,-48,HAUSSE,0,0,N/A,2025-07-10 12:40:09.0000000 +00:00,20250709
2025-07-08 23:00:00.0000000 +00:00,2025-07-08 23:15:00.0000000 +00:00,PT15M,-53,HAUSSE,38.44,41.62,N/A,2025-07-16 11:31:08.0000000 +00:00,20250709
2025-07-08 23:15:00.0000000 +00:00,2025-07-08 23:30:00.0000000 +00:00,PT15M,-3,HAUSSE,47.24,51.16,N/A,2025-07-10 12:40:10.0000000 +00:00,20250709
2025-07-08 23:30:00.0000000 +00:00,2025-07-08 23:45:00.0000000 +00:00,PT15M,-35,HAUSSE,47.31,51.23,N/A,2025-07-16 11:31:08.0000000 +00:00,20250709
2025-07-08 23:45:00.0000000 +00:00,2025-07-09 00:00:00.0000000 +00:00,PT15M,20,BAISSE,71.41,77.33,N/A,2025-07-16 11:31:08.0000000 +00:00,20250709
2025-07-09 00:00:00.0000000 +00:00,2025-07-09 00:15:00.0000000 +00:00,PT15M,-178,HAUSSE,74.52,80.7,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 00:15:00.0000000 +00:00,2025-07-09 00:30:00.0000000 +00:00,PT15M,-88,HAUSSE,34.8,37.68,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 00:30:00.0000000 +00:00,2025-07-09 00:45:00.0000000 +00:00,PT15M,-77,HAUSSE,29.55,31.99,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 00:45:00.0000000 +00:00,2025-07-09 01:00:00.0000000 +00:00,PT15M,22,BAISSE,79.13,85.69,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 01:00:00.0000000 +00:00,2025-07-09 01:15:00.0000000 +00:00,PT15M,-28,HAUSSE,29.92,32.4,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 01:15:00.0000000 +00:00,2025-07-09 01:30:00.0000000 +00:00,PT15M,7,BAISSE,87.54,94.8,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 01:30:00.0000000 +00:00,2025-07-09 01:45:00.0000000 +00:00,PT15M,443,BAISSE,82.24,89.06,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 01:45:00.0000000 +00:00,2025-07-09 02:00:00.0000000 +00:00,PT15M,-375,HAUSSE,-9.13,-8.43,N/A,2025-07-09 02:02:38.0000000 +00:00,20250709
2025-07-09 02:00:00.0000000 +00:00,2025-07-09 02:15:00.0000000 +00:00,PT15M,-3,HAUSSE,-9.13,-8.43,N/A,2025-07-10 12:40:11.0000000 +00:00,20250709
2025-07-09 02:15:00.0000000 +00:00,2025-07-09 02:30:00.0000000 +00:00,PT15M,9,BAISSE,-2.01,-1.85,N/A,2025-07-10 14:14:25.0000000 +00:00,20250709
2025-07-09 02:30:00.0000000 +00:00,2025-07-09 02:45:00.0000000 +00:00,PT15M,424,BAISSE,9.53,10.33,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 02:45:00.0000000 +00:00,2025-07-09 03:00:00.0000000 +00:00,PT15M,1,BAISSE,-18.37,-16.97,N/A,2025-07-16 11:31:09.0000000 +00:00,20250709
2025-07-09 03:00:00.0000000 +00:00,2025-07-09 03:15:00.0000000 +00:00,PT15M,-272,HAUSSE,0,0,N/A,2025-07-10 14:14:26.0000000 +00:00,20250709
2025-07-09 03:15:00.0000000 +00:00,2025-07-09 03:30:00.0000000 +00:00,PT15M,120,BAISSE,24.84,26.9,N/A,2025-07-10 14:14:26.0000000 +00:00,20250709
2025-07-09 03:30:00.0000000 +00:00,2025-07-09 03:45:00.0000000 +00:00,PT15M,557,BAISSE,6.74,7.3,N/A,2025-07-16 11:31:10.0000000 +00:00,20250709
2025-07-09 03:45:00.0000000 +00:00,2025-07-09 04:00:00.0000000 +00:00,PT15M,-272,HAUSSE,0,0,N/A,2025-07-16 11:31:10.0000000 +00:00,20250709
2025-07-09 04:00:00.0000000 +00:00,2025-07-09 04:15:00.0000000 +00:00,PT15M,111,BAISSE,-146.73,-135.49,N/A,2025-07-10 14:14:26.0000000 +00:00,20250709
2025-07-09 04:15:00.0000000 +00:00,2025-07-09 04:30:00.0000000 +00:00,PT15M,0,HAUSSE,0,0,N/A,2025-07-16 11:31:10.0000000 +00:00,20250709
2025-07-09 04:30:00.0000000 +00:00,2025-07-09 04:45:00.0000000 +00:00,PT15M,-92,HAUSSE,39.02,42.26,N/A,2025-07-16 11:31:10.0000000 +00:00,20250709
2025-07-09 04:45:00.0000000 +00:00,2025-07-09 05:00:00.0000000 +00:00,PT15M,-148,HAUSSE,51.13,55.37,N/A,2025-07-10 14:14:26.0000000 +00:00,20250709
2025-07-09 05:00:00.0000000 +00:00,2025-07-09 05:15:00.0000000 +00:00,PT15M,-66,HAUSSE,39.43,42.69,N/A,2025-07-16 11:31:10.0000000 +00:00,20250709
2025-07-09 05:15:00.0000000 +00:00,2025-07-09 05:30:00.0000000 +00:00,PT15M,-166,HAUSSE,49.65,53.77,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 05:30:00.0000000 +00:00,2025-07-09 05:45:00.0000000 +00:00,PT15M,-198,HAUSSE,55.04,59.6,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 05:45:00.0000000 +00:00,2025-07-09 06:00:00.0000000 +00:00,PT15M,-249,HAUSSE,43.98,47.62,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 06:00:00.0000000 +00:00,2025-07-09 06:15:00.0000000 +00:00,PT15M,-161,HAUSSE,98.61,106.79,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 06:15:00.0000000 +00:00,2025-07-09 06:30:00.0000000 +00:00,PT15M,-133,HAUSSE,111.29,120.51,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 06:30:00.0000000 +00:00,2025-07-09 06:45:00.0000000 +00:00,PT15M,-103,HAUSSE,118.11,127.91,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 06:45:00.0000000 +00:00,2025-07-09 07:00:00.0000000 +00:00,PT15M,13,BAISSE,-52.62,-48.6,N/A,2025-07-10 12:40:12.0000000 +00:00,20250709
2025-07-09 07:00:00.0000000 +00:00,2025-07-09 07:15:00.0000000 +00:00,PT15M,-171,HAUSSE,61.06,66.12,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 07:15:00.0000000 +00:00,2025-07-09 07:30:00.0000000 +00:00,PT15M,-36,HAUSSE,46.93,50.83,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 07:30:00.0000000 +00:00,2025-07-09 07:45:00.0000000 +00:00,PT15M,-71,HAUSSE,9.27,10.03,N/A,2025-07-16 11:31:11.0000000 +00:00,20250709
2025-07-09 07:45:00.0000000 +00:00,2025-07-09 08:00:00.0000000 +00:00,PT15M,17,BAISSE,-5.54,-5.12,N/A,2025-07-10 12:40:13.0000000 +00:00,20250709
2025-07-09 08:00:00.0000000 +00:00,2025-07-09 08:15:00.0000000 +00:00,PT15M,-4,HAUSSE,41.97,45.45,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 08:15:00.0000000 +00:00,2025-07-09 08:30:00.0000000 +00:00,PT15M,-91,HAUSSE,76.82,83.18,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 08:30:00.0000000 +00:00,2025-07-09 08:45:00.0000000 +00:00,PT15M,-248,HAUSSE,77.02,83.4,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 08:45:00.0000000 +00:00,2025-07-09 09:00:00.0000000 +00:00,PT15M,-205,HAUSSE,56.28,60.94,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 09:00:00.0000000 +00:00,2025-07-09 09:15:00.0000000 +00:00,PT15M,-292,HAUSSE,30.69,33.23,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 09:15:00.0000000 +00:00,2025-07-09 09:30:00.0000000 +00:00,PT15M,-260,HAUSSE,70.05,75.85,N/A,2025-07-10 12:40:13.0000000 +00:00,20250709
2025-07-09 09:30:00.0000000 +00:00,2025-07-09 09:45:00.0000000 +00:00,PT15M,-215,HAUSSE,31.03,33.61,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 09:45:00.0000000 +00:00,2025-07-09 10:00:00.0000000 +00:00,PT15M,-232,HAUSSE,28.15,30.49,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 10:00:00.0000000 +00:00,2025-07-09 10:15:00.0000000 +00:00,PT15M,-117,HAUSSE,35.95,38.93,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 10:15:00.0000000 +00:00,2025-07-09 10:30:00.0000000 +00:00,PT15M,-23,HAUSSE,-21.56,-19.9,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 10:30:00.0000000 +00:00,2025-07-09 10:45:00.0000000 +00:00,PT15M,-147,HAUSSE,27.18,29.44,N/A,2025-07-16 11:31:12.0000000 +00:00,20250709
2025-07-09 10:45:00.0000000 +00:00,2025-07-09 11:00:00.0000000 +00:00,PT15M,-27,HAUSSE,-20.01,-18.47,N/A,2025-07-16 11:31:13.0000000 +00:00,20250709
2025-07-09 11:00:00.0000000 +00:00,2025-07-09 11:15:00.0000000 +00:00,PT15M,-6,HAUSSE,-4.2,-3.88,N/A,2025-07-16 11:31:13.0000000 +00:00,20250709
2025-07-09 11:15:00.0000000 +00:00,2025-07-09 11:30:00.0000000 +00:00,PT15M,156,BAISSE,-2.09,-1.93,N/A,2025-07-10 14:14:28.0000000 +00:00,20250709
2025-07-09 11:30:00.0000000 +00:00,2025-07-09 11:45:00.0000000 +00:00,PT15M,204,BAISSE,-7.24,-6.68,N/A,2025-07-10 14:14:28.0000000 +00:00,20250709
2025-07-09 11:45:00.0000000 +00:00,2025-07-09 12:00:00.0000000 +00:00,PT15M,273,BAISSE,-21.31,-19.67,N/A,2025-07-16 11:31:13.0000000 +00:00,20250709
2025-07-09 12:00:00.0000000 +00:00,2025-07-09 12:15:00.0000000 +00:00,PT15M,172,BAISSE,-7.98,-7.36,N/A,2025-07-16 11:31:13.0000000 +00:00,20250709
2025-07-09 12:15:00.0000000 +00:00,2025-07-09 12:30:00.0000000 +00:00,PT15M,237,BAISSE,-15.22,-14.06,N/A,2025-07-10 14:14:29.0000000 +00:00,20250709
2025-07-09 12:30:00.0000000 +00:00,2025-07-09 12:45:00.0000000 +00:00,PT15M,239,BAISSE,-9.79,-9.05,N/A,2025-07-16 11:31:13.0000000 +00:00,20250709
2025-07-09 12:45:00.0000000 +00:00,2025-07-09 13:00:00.0000000 +00:00,PT15M,236,BAISSE,-14.2,-13.12,N/A,2025-07-16 11:31:13.0000000 +00:00,20250709
2025-07-09 13:00:00.0000000 +00:00,2025-07-09 13:15:00.0000000 +00:00,PT15M,236,BAISSE,-13.59,-12.55,N/A,2025-07-16 11:31:13.0000000 +00:00,20250709
2025-07-09 13:15:00.0000000 +00:00,2025-07-09 13:30:00.0000000 +00:00,PT15M,340,BAISSE,-10.8,-9.98,N/A,2025-07-09 13:32:40.0000000 +00:00,20250709
2025-07-09 13:30:00.0000000 +00:00,2025-07-09 13:45:00.0000000 +00:00,PT15M,197,BAISSE,-2.2,-2.04,N/A,2025-07-16 11:31:14.0000000 +00:00,20250709
2025-07-09 13:45:00.0000000 +00:00,2025-07-09 14:00:00.0000000 +00:00,PT15M,259,BAISSE,-150.04,-138.56,N/A,2025-07-10 12:40:15.0000000 +00:00,20250709
2025-07-09 14:00:00.0000000 +00:00,2025-07-09 14:15:00.0000000 +00:00,PT15M,246,BAISSE,-58.44,-53.96,N/A,2025-07-16 11:31:14.0000000 +00:00,20250709
2025-07-09 14:15:00.0000000 +00:00,2025-07-09 14:30:00.0000000 +00:00,PT15M,147,BAISSE,-2.43,-2.25,N/A,2025-07-16 11:31:14.0000000 +00:00,20250709
2025-07-09 14:30:00.0000000 +00:00,2025-07-09 14:45:00.0000000 +00:00,PT15M,57,BAISSE,7.94,8.6,N/A,2025-07-10 12:40:15.0000000 +00:00,20250709
2025-07-09 14:45:00.0000000 +00:00,2025-07-09 15:00:00.0000000 +00:00,PT15M,75,BAISSE,-10.36,-9.56,N/A,2025-07-09 15:02:42.0000000 +00:00,20250709
2025-07-09 15:00:00.0000000 +00:00,2025-07-09 15:15:00.0000000 +00:00,PT15M,182,BAISSE,-98.24,-90.72,N/A,2025-07-09 15:17:41.0000000 +00:00,20250709
2025-07-09 15:15:00.0000000 +00:00,2025-07-09 15:30:00.0000000 +00:00,PT15M,84,BAISSE,11.97,12.97,N/A,2025-07-16 11:31:14.0000000 +00:00,20250709
2025-07-09 15:30:00.0000000 +00:00,2025-07-09 15:45:00.0000000 +00:00,PT15M,-38,HAUSSE,-21.56,-19.9,N/A,2025-07-16 11:31:14.0000000 +00:00,20250709
2025-07-09 15:45:00.0000000 +00:00,2025-07-09 16:00:00.0000000 +00:00,PT15M,15,BAISSE,11.15,12.07,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 16:00:00.0000000 +00:00,2025-07-09 16:15:00.0000000 +00:00,PT15M,129,BAISSE,-1.09,-1.01,N/A,2025-07-09 16:17:41.0000000 +00:00,20250709
2025-07-09 16:15:00.0000000 +00:00,2025-07-09 16:30:00.0000000 +00:00,PT15M,181,BAISSE,54.46,58.98,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 16:30:00.0000000 +00:00,2025-07-09 16:45:00.0000000 +00:00,PT15M,138,BAISSE,58.65,63.51,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 16:45:00.0000000 +00:00,2025-07-09 17:00:00.0000000 +00:00,PT15M,-41,HAUSSE,65.04,70.44,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 17:00:00.0000000 +00:00,2025-07-09 17:15:00.0000000 +00:00,PT15M,23,BAISSE,59.03,63.93,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 17:15:00.0000000 +00:00,2025-07-09 17:30:00.0000000 +00:00,PT15M,47,BAISSE,76.21,82.53,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 17:30:00.0000000 +00:00,2025-07-09 17:45:00.0000000 +00:00,PT15M,25,BAISSE,82.11,88.91,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 17:45:00.0000000 +00:00,2025-07-09 18:00:00.0000000 +00:00,PT15M,-48,HAUSSE,107.71,116.63,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 18:00:00.0000000 +00:00,2025-07-09 18:15:00.0000000 +00:00,PT15M,-198,HAUSSE,125.47,135.87,N/A,2025-07-16 11:31:15.0000000 +00:00,20250709
2025-07-09 18:15:00.0000000 +00:00,2025-07-09 18:30:00.0000000 +00:00,PT15M,-150,HAUSSE,206.78,223.92,N/A,2025-07-16 11:31:16.0000000 +00:00,20250709
2025-07-09 18:30:00.0000000 +00:00,2025-07-09 18:45:00.0000000 +00:00,PT15M,-177,HAUSSE,59.61,64.55,N/A,2025-07-16 11:31:16.0000000 +00:00,20250709
