,Long,Short
2025-10-03 16:00:00+02:00,95.05,105.67
2025-10-03 16:15:00+02:00,175.36,194.94
2025-10-03 16:30:00+02:00,94.66,105.24
2025-10-03 16:45:00+02:00,28.55,31.73
2025-10-03 17:00:00+02:00,45.06,50.1
2025-10-03 17:15:00+02:00,210.81,234.37
2025-10-03 17:30:00+02:00,166.01,184.55
2025-10-03 17:45:00+02:00,116.89,129.95
2025-10-03 18:00:00+02:00,109.48,121.72
2025-10-03 18:15:00+02:00,95.42,106.08
2025-10-03 18:30:00+02:00,105.73,117.55
2025-10-03 18:45:00+02:00,97.54,108.44
2025-10-03 19:00:00+02:00,119.6,132.96
2025-10-03 19:15:00+02:00,127.25,141.47
2025-10-03 19:30:00+02:00,127.82,142.1
2025-10-03 19:45:00+02:00,130.3,144.86
2025-10-03 20:00:00+02:00,138.38,153.84
2025-10-03 20:15:00+02:00,54.52,60.62
2025-10-03 20:30:00+02:00,120.16,133.58
2025-10-03 20:45:00+02:00,141.53,157.35
2025-10-03 21:00:00+02:00,111.89,124.39
2025-10-03 21:15:00+02:00,137.36,152.7
2025-10-03 21:30:00+02:00,135.07,150.15
2025-10-03 21:45:00+02:00,61.4,68.26
2025-10-03 22:00:00+02:00,113.42,126.08
2025-10-03 22:15:00+02:00,91.58,101.82
2025-10-03 22:30:00+02:00,91.36,101.56
2025-10-03 22:45:00+02:00,76.94,85.54
2025-10-03 23:00:00+02:00,67.2,74.7
2025-10-03 23:15:00+02:00,37.98,42.22
2025-10-03 23:30:00+02:00,12.74,14.16
2025-10-03 23:45:00+02:00,0.58,0.64
2025-10-04 00:00:00+02:00,1.9,2.12
2025-10-04 00:15:00+02:00,144.27,160.39
2025-10-04 00:30:00+02:00,142.36,158.26
2025-10-04 00:45:00+02:00,67.05,74.55
2025-10-04 01:00:00+02:00,54.27,60.33
2025-10-04 01:15:00+02:00,63.03,70.07
2025-10-04 01:30:00+02:00,65.24,72.52
2025-10-04 01:45:00+02:00,65.69,73.03
2025-10-04 02:00:00+02:00,73.36,81.56
2025-10-04 02:15:00+02:00,78.52,87.3
2025-10-04 02:30:00+02:00,-12.63,-11.37
2025-10-04 02:45:00+02:00,-11.21,-10.09
2025-10-04 03:00:00+02:00,-9.82,-8.84
2025-10-04 03:15:00+02:00,-10.64,-9.58
2025-10-04 03:30:00+02:00,-10.64,-9.58
2025-10-04 03:45:00+02:00,-10.62,-9.56
2025-10-04 04:00:00+02:00,-13.22,-11.9
2025-10-04 04:15:00+02:00,-10.53,-9.47
2025-10-04 04:30:00+02:00,-13.22,-11.9
2025-10-04 04:45:00+02:00,-10.61,-9.55
2025-10-04 05:00:00+02:00,40.35,44.85
2025-10-04 05:15:00+02:00,-4.56,-4.1
2025-10-04 05:30:00+02:00,23.25,25.85
2025-10-04 05:45:00+02:00,-110.19,-99.11
2025-10-04 06:00:00+02:00,20.06,22.3
2025-10-04 06:15:00+02:00,7.61,8.45
2025-10-04 06:30:00+02:00,17.19,19.11
2025-10-04 06:45:00+02:00,19.0,21.12
2025-10-04 07:00:00+02:00,-66.44,-59.76
2025-10-04 07:15:00+02:00,-68.92,-62.0
2025-10-04 07:30:00+02:00,-64.61,-58.11
2025-10-04 07:45:00+02:00,44.47,49.43
2025-10-04 08:00:00+02:00,-38.54,-34.66
2025-10-04 08:15:00+02:00,-35.08,-31.56
2025-10-04 08:30:00+02:00,-22.07,-19.85
2025-10-04 08:45:00+02:00,-21.32,-19.18
2025-10-04 09:00:00+02:00,-12.39,-11.15
2025-10-04 09:15:00+02:00,173.68,193.08
2025-10-04 09:30:00+02:00,151.46,168.38
2025-10-04 09:45:00+02:00,116.47,129.49
2025-10-04 10:00:00+02:00,121.89,135.51
2025-10-04 10:15:00+02:00,76.83,85.41
2025-10-04 10:30:00+02:00,-11.82,-10.64
2025-10-04 10:45:00+02:00,-12.11,-10.89
2025-10-04 11:00:00+02:00,-12.78,-11.5
2025-10-04 11:15:00+02:00,-9.77,-8.79
2025-10-04 11:30:00+02:00,-11.72,-10.54
2025-10-04 11:45:00+02:00,107.17,119.15
2025-10-04 12:00:00+02:00,-9.32,-8.38
2025-10-04 12:15:00+02:00,-11.8,-10.62
2025-10-04 12:30:00+02:00,-10.24,-9.22
2025-10-04 12:45:00+02:00,-6.86,-6.18
2025-10-04 13:00:00+02:00,-7.94,-7.14
2025-10-04 13:15:00+02:00,-10.93,-9.83
2025-10-04 13:30:00+02:00,-13.41,-12.07
2025-10-04 13:45:00+02:00,-13.61,-12.25
2025-10-04 14:00:00+02:00,-12.72,-11.44
2025-10-04 14:15:00+02:00,-13.48,-12.12
2025-10-04 14:30:00+02:00,-12.05,-10.83
2025-10-04 14:45:00+02:00,-11.81,-10.63
2025-10-04 15:00:00+02:00,-3.33,-2.99
2025-10-04 15:15:00+02:00,-7.93,-7.13
2025-10-04 15:30:00+02:00,-8.54,-7.68
2025-10-04 15:45:00+02:00,-8.89,-7.99
2025-10-04 16:00:00+02:00,-9.43,-8.49
2025-10-04 16:15:00+02:00,-9.76,-8.78
2025-10-04 16:30:00+02:00,-9.95,-8.95
2025-10-04 16:45:00+02:00,77.2,85.82
2025-10-04 17:00:00+02:00,112.63,125.21
2025-10-04 17:15:00+02:00,71.02,78.96
2025-10-04 17:30:00+02:00,63.07,70.11
2025-10-04 17:45:00+02:00,63.77,70.89
2025-10-04 18:00:00+02:00,61.88,68.8
2025-10-04 18:15:00+02:00,59.99,66.69
2025-10-04 18:30:00+02:00,58.08,64.56
2025-10-04 18:45:00+02:00,58.63,65.17
2025-10-04 19:00:00+02:00,66.38,73.8
2025-10-04 19:15:00+02:00,47.59,52.91
2025-10-04 19:30:00+02:00,29.64,32.96
2025-10-04 19:45:00+02:00,24.44,27.18
2025-10-04 20:00:00+02:00,97.98,108.92
2025-10-04 20:15:00+02:00,46.28,51.46
2025-10-04 20:30:00+02:00,28.26,31.42
2025-10-04 20:45:00+02:00,3.56,3.96
2025-10-04 21:00:00+02:00,20.47,22.75
2025-10-04 21:15:00+02:00,20.92,23.26
2025-10-04 21:30:00+02:00,20.86,23.18
2025-10-04 21:45:00+02:00,21.04,23.4
2025-10-04 22:00:00+02:00,21.21,23.57
2025-10-04 22:15:00+02:00,21.21,23.57
2025-10-04 22:30:00+02:00,21.09,23.45
2025-10-04 22:45:00+02:00,20.94,23.28
2025-10-04 23:00:00+02:00,11.84,13.16
2025-10-04 23:15:00+02:00,10.75,11.95
2025-10-04 23:30:00+02:00,13.48,14.98
2025-10-04 23:45:00+02:00,-2.03,-1.83
2025-10-05 00:00:00+02:00,4.41,4.91
2025-10-05 00:15:00+02:00,1.57,1.75
2025-10-05 00:30:00+02:00,18.89,21.01
2025-10-05 00:45:00+02:00,-6.26,-5.64
2025-10-05 01:00:00+02:00,-1.19,-1.07
2025-10-05 01:15:00+02:00,-1.19,-1.07
2025-10-05 01:30:00+02:00,22.98,25.54
2025-10-05 01:45:00+02:00,-36.87,-33.17
2025-10-05 02:00:00+02:00,-9.61,-8.65
2025-10-05 02:15:00+02:00,27.01,30.03
2025-10-05 02:30:00+02:00,25.05,27.85
2025-10-05 02:45:00+02:00,20.09,22.33
2025-10-05 03:00:00+02:00,15.13,16.81
2025-10-05 03:15:00+02:00,16.73,18.59
2025-10-05 03:30:00+02:00,-12.82,-11.54
2025-10-05 03:45:00+02:00,-13.66,-12.28
2025-10-05 04:00:00+02:00,-12.18,-10.96
2025-10-05 04:15:00+02:00,-7.82,-7.04
2025-10-05 04:30:00+02:00,-7.18,-6.46
2025-10-05 04:45:00+02:00,-12.59,-11.33
2025-10-05 05:00:00+02:00,-15.79,-14.21
2025-10-05 05:15:00+02:00,-16.64,-14.96
2025-10-05 05:30:00+02:00,-15.88,-14.28
2025-10-05 05:45:00+02:00,-15.04,-13.52
2025-10-05 06:00:00+02:00,75.08,83.46
2025-10-05 06:15:00+02:00,-13.27,-11.93
2025-10-05 06:30:00+02:00,-13.19,-11.87
2025-10-05 06:45:00+02:00,-10.34,-9.3
2025-10-05 07:00:00+02:00,-11.91,-10.71
2025-10-05 07:15:00+02:00,-10.84,-9.76
2025-10-05 07:30:00+02:00,-11.01,-9.91
2025-10-05 07:45:00+02:00,-35.72,-32.14
2025-10-05 08:00:00+02:00,-50.37,-45.31
2025-10-05 08:15:00+02:00,-60.4,-54.34
2025-10-05 08:30:00+02:00,-66.85,-60.13
2025-10-05 08:45:00+02:00,10.75,11.95
2025-10-05 09:00:00+02:00,-11.82,-10.64
2025-10-05 09:15:00+02:00,58.86,65.44
2025-10-05 09:30:00+02:00,69.17,76.89
2025-10-05 09:45:00+02:00,69.1,76.82
2025-10-05 10:00:00+02:00,-5.74,-5.16
2025-10-05 10:15:00+02:00,70.52,78.4
2025-10-05 10:30:00+02:00,71.19,79.15
2025-10-05 10:45:00+02:00,74.21,82.49
2025-10-05 11:00:00+02:00,-16.44,-14.78
2025-10-05 11:15:00+02:00,-16.29,-14.65
2025-10-05 11:30:00+02:00,-15.75,-14.17
2025-10-05 11:45:00+02:00,-16.44,-14.78
2025-10-05 12:00:00+02:00,-13.09,-11.77
2025-10-05 12:15:00+02:00,-15.94,-14.34
2025-10-05 12:30:00+02:00,-15.34,-13.8
2025-10-05 12:45:00+02:00,-14.79,-13.31
2025-10-05 13:00:00+02:00,-12.96,-11.66
2025-10-05 13:15:00+02:00,-14.01,-12.61
2025-10-05 13:30:00+02:00,-14.17,-12.75
2025-10-05 13:45:00+02:00,-14.13,-12.71
2025-10-05 14:00:00+02:00,-10.53,-9.47
2025-10-05 14:15:00+02:00,-13.62,-12.26
2025-10-05 14:30:00+02:00,-11.6,-10.44
2025-10-05 14:45:00+02:00,-12.1,-10.88
2025-10-05 15:00:00+02:00,-8.45,-7.61
2025-10-05 15:15:00+02:00,-13.61,-12.25
2025-10-05 15:30:00+02:00,-12.85,-11.55
2025-10-05 15:45:00+02:00,60.25,66.97
2025-10-05 16:00:00+02:00,-6.64,-5.98
2025-10-05 16:15:00+02:00,-5.59,-5.03
2025-10-05 16:30:00+02:00,-11.79,-10.61
2025-10-05 16:45:00+02:00,77.78,86.46
2025-10-05 17:00:00+02:00,0.17,0.19
2025-10-05 17:15:00+02:00,6.06,6.74
2025-10-05 17:30:00+02:00,-1.87,-1.69
2025-10-05 17:45:00+02:00,-1.38,-1.24
2025-10-05 18:00:00+02:00,142.54,158.46
2025-10-05 18:15:00+02:00,160.82,178.78
2025-10-05 18:30:00+02:00,275.12,305.86
2025-10-05 18:45:00+02:00,116.53,129.55
2025-10-05 19:00:00+02:00,95.07,105.69
2025-10-05 19:15:00+02:00,97.3,108.16
2025-10-05 19:30:00+02:00,20.65,22.95
2025-10-05 19:45:00+02:00,56.78,63.12
2025-10-05 20:00:00+02:00,17.66,19.64
2025-10-05 20:15:00+02:00,64.48,71.68
2025-10-05 20:30:00+02:00,81.71,90.83
2025-10-05 20:45:00+02:00,82.98,92.26
2025-10-05 21:00:00+02:00,41.43,46.05
2025-10-05 21:15:00+02:00,21.07,23.43
2025-10-05 21:30:00+02:00,77.07,85.69
2025-10-05 21:45:00+02:00,24.61,27.35
2025-10-05 22:00:00+02:00,43.08,47.9
2025-10-05 22:15:00+02:00,73.28,81.46
2025-10-05 22:30:00+02:00,62.04,68.98
2025-10-05 22:45:00+02:00,47.5,52.8
2025-10-05 23:00:00+02:00,31.43,34.95
2025-10-05 23:15:00+02:00,12.62,14.04
2025-10-05 23:30:00+02:00,12.62,14.04
2025-10-05 23:45:00+02:00,8.96,9.96
2025-10-06 00:00:00+02:00,9.04,10.04
2025-10-06 00:15:00+02:00,2.51,2.79
2025-10-06 00:30:00+02:00,0.62,0.68
2025-10-06 00:45:00+02:00,1.26,1.4
2025-10-06 01:00:00+02:00,11.39,12.67
2025-10-06 01:15:00+02:00,9.94,11.06
2025-10-06 01:30:00+02:00,9.44,10.5
2025-10-06 01:45:00+02:00,7.51,8.35
2025-10-06 02:00:00+02:00,2.64,2.94
2025-10-06 02:15:00+02:00,-0.68,-0.62
2025-10-06 02:30:00+02:00,-0.54,-0.48
2025-10-06 02:45:00+02:00,-0.83,-0.75
2025-10-06 03:00:00+02:00,-2.06,-1.86
2025-10-06 03:15:00+02:00,-5.14,-4.62
2025-10-06 03:30:00+02:00,-9.61,-8.65
2025-10-06 03:45:00+02:00,-3.51,-3.15
2025-10-06 04:00:00+02:00,15.13,16.83
2025-10-06 04:15:00+02:00,13.46,14.96
2025-10-06 04:30:00+02:00,12.29,13.67
2025-10-06 04:45:00+02:00,67.28,74.8
2025-10-06 05:00:00+02:00,132.91,147.75
2025-10-06 05:15:00+02:00,128.37,142.71
2025-10-06 05:30:00+02:00,20.5,22.78
2025-10-06 05:45:00+02:00,61.95,68.87
2025-10-06 06:00:00+02:00,77.67,86.35
2025-10-06 06:15:00+02:00,105.9,117.72
2025-10-06 06:30:00+02:00,72.45,80.55
2025-10-06 06:45:00+02:00,94.34,104.88
2025-10-06 07:00:00+02:00,81.78,90.92
2025-10-06 07:15:00+02:00,82.53,91.75
2025-10-06 07:30:00+02:00,79.73,88.63
2025-10-06 07:45:00+02:00,79.76,88.68
2025-10-06 08:00:00+02:00,176.13,195.81
2025-10-06 08:15:00+02:00,210.78,234.32
2025-10-06 08:30:00+02:00,193.66,215.3
2025-10-06 08:45:00+02:00,201.74,224.28
2025-10-06 09:00:00+02:00,190.57,211.85
2025-10-06 09:15:00+02:00,209.53,232.93
2025-10-06 09:30:00+02:00,186.53,207.37
2025-10-06 09:45:00+02:00,180.38,200.54
2025-10-06 10:00:00+02:00,109.23,121.43
2025-10-06 10:15:00+02:00,34.1,37.9
2025-10-06 10:30:00+02:00,21.0,23.34
2025-10-06 10:45:00+02:00,40.12,44.6
2025-10-06 11:00:00+02:00,67.07,74.57
2025-10-06 11:15:00+02:00,61.43,68.29
2025-10-06 11:30:00+02:00,77.96,86.66
2025-10-06 11:45:00+02:00,54.49,60.57
2025-10-06 12:00:00+02:00,91.39,101.59
2025-10-06 12:15:00+02:00,53.98,60.02
2025-10-06 12:30:00+02:00,254.27,282.67
2025-10-06 12:45:00+02:00,87.35,97.11
2025-10-06 13:00:00+02:00,83.79,93.15
2025-10-06 13:15:00+02:00,76.98,85.58
2025-10-06 13:30:00+02:00,72.62,80.74
2025-10-06 13:45:00+02:00,60.25,66.99
2025-10-06 14:00:00+02:00,62.75,69.75
2025-10-06 14:15:00+02:00,70.41,78.27
2025-10-06 14:30:00+02:00,74.42,82.74
2025-10-06 14:45:00+02:00,67.2,74.7
2025-10-06 15:00:00+02:00,5.16,5.74
2025-10-06 15:15:00+02:00,9.94,11.06
2025-10-06 15:30:00+02:00,15.13,16.83
2025-10-06 15:45:00+02:00,8.06,8.96
2025-10-06 16:00:00+02:00,6.0,6.66
2025-10-06 16:15:00+02:00,13.04,14.5
2025-10-06 16:30:00+02:00,17.78,19.76
2025-10-06 16:45:00+02:00,35.88,39.88
2025-10-06 17:00:00+02:00,23.65,26.29
2025-10-06 17:15:00+02:00,65.96,73.32
2025-10-06 17:30:00+02:00,60.73,67.51
2025-10-06 17:45:00+02:00,89.79,99.81
2025-10-06 18:00:00+02:00,-2.43,-2.19
2025-10-06 18:15:00+02:00,70.93,78.85
2025-10-06 18:30:00+02:00,82.09,91.27
2025-10-06 18:45:00+02:00,204.99,227.89
2025-10-06 19:00:00+02:00,236.29,262.69
2025-10-06 19:15:00+02:00,243.73,270.95
2025-10-06 19:30:00+02:00,267.06,296.9
2025-10-06 19:45:00+02:00,272.16,302.56
2025-10-06 20:00:00+02:00,269.54,299.66
2025-10-06 20:15:00+02:00,48.13,53.51
2025-10-06 20:30:00+02:00,269.15,299.21
2025-10-06 20:45:00+02:00,269.15,299.21
2025-10-06 21:00:00+02:00,-122.88,-110.54
2025-10-06 21:15:00+02:00,7.25,8.07
2025-10-06 21:30:00+02:00,62.0,68.92
2025-10-06 21:45:00+02:00,48.83,54.29
2025-10-06 22:00:00+02:00,217.58,241.88
2025-10-06 22:15:00+02:00,64.22,71.4
2025-10-06 22:30:00+02:00,227.27,252.65
2025-10-06 22:45:00+02:00,-79.9,-71.88
2025-10-06 23:00:00+02:00,177.79,197.65
2025-10-06 23:15:00+02:00,6.45,7.17
2025-10-06 23:30:00+02:00,148.59,165.19
2025-10-06 23:45:00+02:00,176.03,195.69
2025-10-07 00:00:00+02:00,161.21,179.21
2025-10-07 00:15:00+02:00,159.34,177.14
2025-10-07 00:30:00+02:00,142.56,158.48
2025-10-07 00:45:00+02:00,80.99,90.03
2025-10-07 01:00:00+02:00,135.85,151.03
2025-10-07 01:15:00+02:00,83.5,92.82
2025-10-07 01:30:00+02:00,111.81,124.29
2025-10-07 01:45:00+02:00,104.47,116.15
2025-10-07 02:00:00+02:00,111.21,123.63
2025-10-07 02:15:00+02:00,79.72,88.62
2025-10-07 02:30:00+02:00,124.23,138.11
2025-10-07 02:45:00+02:00,118.88,132.16
2025-10-07 03:00:00+02:00,123.57,137.37
2025-10-07 03:15:00+02:00,123.57,137.37
2025-10-07 03:30:00+02:00,119.67,133.03
2025-10-07 03:45:00+02:00,109.65,121.89
2025-10-07 04:00:00+02:00,108.05,120.11
2025-10-07 04:15:00+02:00,108.05,120.11
2025-10-07 04:30:00+02:00,108.05,120.11
2025-10-07 04:45:00+02:00,108.05,120.11
2025-10-07 05:00:00+02:00,119.67,133.03
2025-10-07 05:15:00+02:00,119.67,133.03
2025-10-07 05:30:00+02:00,121.1,134.62
2025-10-07 05:45:00+02:00,104.08,115.7
2025-10-07 06:00:00+02:00,80.98,90.02
2025-10-07 06:15:00+02:00,161.65,179.71
2025-10-07 06:30:00+02:00,81.51,90.61
2025-10-07 06:45:00+02:00,69.29,77.03
2025-10-07 07:00:00+02:00,67.0,74.48
2025-10-07 07:15:00+02:00,69.82,77.62
2025-10-07 07:30:00+02:00,76.38,84.92
2025-10-07 07:45:00+02:00,76.24,84.76
2025-10-07 08:00:00+02:00,75.83,84.31
2025-10-07 08:15:00+02:00,76.5,85.04
2025-10-07 08:30:00+02:00,77.07,85.69
2025-10-07 08:45:00+02:00,77.21,85.83
2025-10-07 09:00:00+02:00,80.28,89.24
2025-10-07 09:15:00+02:00,87.55,97.33
2025-10-07 09:30:00+02:00,18.78,20.88
2025-10-07 09:45:00+02:00,-78.91,-70.99
2025-10-07 10:00:00+02:00,60.38,67.12
2025-10-07 10:15:00+02:00,73.75,81.99
2025-10-07 10:30:00+02:00,65.31,72.61
2025-10-07 10:45:00+02:00,-41.77,-37.57
2025-10-07 11:00:00+02:00,119.86,133.26
2025-10-07 11:15:00+02:00,-146.22,-131.52
2025-10-07 11:30:00+02:00,-72.61,-65.31
2025-10-07 11:45:00+02:00,14.22,15.8
2025-10-07 12:00:00+02:00,78.0,86.72
2025-10-07 12:15:00+02:00,36.04,40.06
2025-10-07 12:30:00+02:00,33.4,37.14
2025-10-07 12:45:00+02:00,24.48,27.22
2025-10-07 13:00:00+02:00,76.51,85.05
2025-10-07 13:15:00+02:00,43.34,48.18
2025-10-07 13:30:00+02:00,100.78,112.04
2025-10-07 13:45:00+02:00,45.76,50.88
2025-10-07 14:00:00+02:00,46.39,51.57
2025-10-07 14:15:00+02:00,42.25,46.97
2025-10-07 14:30:00+02:00,31.11,34.59
2025-10-07 14:45:00+02:00,39.25,43.63
2025-10-07 15:00:00+02:00,52.41,58.27
2025-10-07 15:15:00+02:00,49.93,55.51
2025-10-07 15:30:00+02:00,61.07,67.89
2025-10-07 15:45:00+02:00,37.1,41.24
2025-10-07 16:00:00+02:00,67.82,75.4
2025-10-07 16:15:00+02:00,73.64,81.86
2025-10-07 16:30:00+02:00,72.68,80.8
2025-10-07 16:45:00+02:00,87.8,97.6
2025-10-07 17:00:00+02:00,70.12,77.96
2025-10-07 17:15:00+02:00,78.29,87.03
2025-10-07 17:30:00+02:00,83.14,92.42
2025-10-07 17:45:00+02:00,83.72,93.08
2025-10-07 18:00:00+02:00,69.14,76.86
2025-10-07 18:15:00+02:00,76.13,84.63
2025-10-07 18:30:00+02:00,78.08,86.8
2025-10-07 18:45:00+02:00,145.96,162.26
2025-10-07 19:00:00+02:00,76.14,84.64
2025-10-07 19:15:00+02:00,90.86,101.02
2025-10-07 19:30:00+02:00,90.88,101.04
2025-10-07 19:45:00+02:00,90.86,101.0
2025-10-07 20:00:00+02:00,93.0,103.38
2025-10-07 20:15:00+02:00,93.0,103.38
2025-10-07 20:30:00+02:00,91.54,101.76
2025-10-07 20:45:00+02:00,88.84,98.76
2025-10-07 21:00:00+02:00,92.22,102.52
2025-10-07 21:15:00+02:00,92.08,102.36
2025-10-07 21:30:00+02:00,90.77,100.91
2025-10-07 21:45:00+02:00,76.11,84.61
2025-10-07 22:00:00+02:00,84.71,94.17
2025-10-07 22:15:00+02:00,92.87,103.25
2025-10-07 22:30:00+02:00,87.57,97.35
2025-10-07 22:45:00+02:00,88.55,98.45
2025-10-07 23:00:00+02:00,91.03,101.19
2025-10-07 23:15:00+02:00,73.54,81.76
2025-10-07 23:30:00+02:00,67.94,75.54
2025-10-07 23:45:00+02:00,41.42,46.04
2025-10-08 00:00:00+02:00,101.01,112.29
2025-10-08 00:15:00+02:00,84.86,94.34
2025-10-08 00:30:00+02:00,129.12,143.54
2025-10-08 00:45:00+02:00,72.92,81.06
2025-10-08 01:00:00+02:00,88.89,98.81
2025-10-08 01:15:00+02:00,77.18,85.8
2025-10-08 01:30:00+02:00,77.42,86.06
2025-10-08 01:45:00+02:00,34.77,38.65
2025-10-08 02:00:00+02:00,69.78,77.58
2025-10-08 02:15:00+02:00,58.83,65.41
2025-10-08 02:30:00+02:00,76.89,85.47
2025-10-08 02:45:00+02:00,20.13,22.37
2025-10-08 03:00:00+02:00,78.88,87.7
2025-10-08 03:15:00+02:00,24.53,27.27
2025-10-08 03:30:00+02:00,79.32,88.18
2025-10-08 03:45:00+02:00,82.93,92.19
2025-10-08 04:00:00+02:00,113.02,125.64
2025-10-08 04:15:00+02:00,87.49,97.27
2025-10-08 04:30:00+02:00,81.49,90.59
2025-10-08 04:45:00+02:00,19.43,21.61
2025-10-08 05:00:00+02:00,19.43,21.61
2025-10-08 05:15:00+02:00,73.67,81.89
2025-10-08 05:30:00+02:00,27.78,30.88
2025-10-08 05:45:00+02:00,21.23,23.61
2025-10-08 06:00:00+02:00,36.9,41.02
2025-10-08 06:15:00+02:00,70.39,78.25
2025-10-08 06:30:00+02:00,26.35,29.29
2025-10-08 06:45:00+02:00,37.02,41.16
2025-10-08 07:00:00+02:00,51.0,56.7
2025-10-08 07:15:00+02:00,36.12,40.16
2025-10-08 07:30:00+02:00,25.8,28.68
2025-10-08 07:45:00+02:00,77.62,86.3
2025-10-08 08:00:00+02:00,49.2,54.7
2025-10-08 08:15:00+02:00,147.99,164.53
2025-10-08 08:30:00+02:00,154.47,171.73
2025-10-08 08:45:00+02:00,87.41,97.17
2025-10-08 09:00:00+02:00,126.61,140.75
2025-10-08 09:15:00+02:00,64.66,71.88
2025-10-08 09:30:00+02:00,84.61,94.07
2025-10-08 09:45:00+02:00,44.94,49.96
2025-10-08 10:00:00+02:00,38.2,42.46
2025-10-08 10:15:00+02:00,32.06,35.64
2025-10-08 10:30:00+02:00,109.86,122.14
2025-10-08 10:45:00+02:00,106.14,118.0
2025-10-08 11:00:00+02:00,152.08,169.06
2025-10-08 11:15:00+02:00,147.18,163.62
2025-10-08 11:30:00+02:00,149.13,165.79
2025-10-08 11:45:00+02:00,149.13,165.79
2025-10-08 12:00:00+02:00,149.13,165.79
2025-10-08 12:15:00+02:00,3.65,4.05
2025-10-08 12:30:00+02:00,149.13,165.79
2025-10-08 12:45:00+02:00,38.4,42.7
2025-10-08 13:00:00+02:00,28.82,32.04
2025-10-08 13:15:00+02:00,66.74,74.2
2025-10-08 13:30:00+02:00,70.54,78.42
2025-10-08 13:45:00+02:00,65.92,73.28
2025-10-08 14:00:00+02:00,39.09,43.45
2025-10-08 14:15:00+02:00,27.57,30.65
2025-10-08 14:30:00+02:00,-34.14,-30.7
2025-10-08 14:45:00+02:00,22.29,24.79
2025-10-08 15:00:00+02:00,102.67,114.13
2025-10-08 15:15:00+02:00,73.33,81.53
2025-10-08 15:30:00+02:00,71.16,79.1
2025-10-08 15:45:00+02:00,102.67,114.13
2025-10-08 16:00:00+02:00,6.67,7.41
2025-10-08 16:15:00+02:00,7.05,7.83
2025-10-08 16:30:00+02:00,10.33,11.49
2025-10-08 16:45:00+02:00,32.88,36.56
2025-10-08 17:00:00+02:00,51.05,56.75
2025-10-08 17:15:00+02:00,46.46,51.64
2025-10-08 17:30:00+02:00,50.76,56.44
2025-10-08 17:45:00+02:00,58.5,65.04
2025-10-08 18:00:00+02:00,51.77,57.55
2025-10-08 18:15:00+02:00,142.52,158.44
2025-10-08 18:30:00+02:00,143.33,159.35
2025-10-08 18:45:00+02:00,238.76,265.44
2025-10-08 19:00:00+02:00,234.09,260.23
2025-10-08 19:15:00+02:00,261.81,291.05
2025-10-08 19:30:00+02:00,252.94,281.2
2025-10-08 19:45:00+02:00,274.55,305.23
2025-10-08 20:00:00+02:00,252.42,280.62
2025-10-08 20:15:00+02:00,77.97,86.67
2025-10-08 20:30:00+02:00,231.78,257.68
2025-10-08 20:45:00+02:00,226.24,251.52
2025-10-08 21:00:00+02:00,197.24,219.28
2025-10-08 21:15:00+02:00,75.32,83.74
2025-10-08 21:30:00+02:00,183.0,203.44
2025-10-08 21:45:00+02:00,210.2,233.68
2025-10-08 22:00:00+02:00,218.62,243.04
2025-10-08 22:15:00+02:00,30.48,33.88
2025-10-08 22:30:00+02:00,219.29,243.79
2025-10-08 22:45:00+02:00,187.83,208.81
2025-10-08 23:00:00+02:00,6.52,7.24
2025-10-08 23:15:00+02:00,30.32,33.7
2025-10-08 23:30:00+02:00,73.37,81.57
2025-10-08 23:45:00+02:00,72.33,80.41
2025-10-09 00:00:00+02:00,83.63,92.97
2025-10-09 00:15:00+02:00,88.67,98.57
2025-10-09 00:30:00+02:00,97.5,108.4
2025-10-09 00:45:00+02:00,85.34,94.88
2025-10-09 01:00:00+02:00,121.52,135.1
2025-10-09 01:15:00+02:00,71.68,79.68
2025-10-09 01:30:00+02:00,115.54,128.44
2025-10-09 01:45:00+02:00,86.73,96.41
2025-10-09 02:00:00+02:00,107.97,120.03
2025-10-09 02:15:00+02:00,99.48,110.6
2025-10-09 02:30:00+02:00,94.31,104.85
2025-10-09 02:45:00+02:00,101.57,112.91
2025-10-09 03:00:00+02:00,90.83,100.97
2025-10-09 03:15:00+02:00,108.02,120.08
2025-10-09 03:30:00+02:00,109.62,121.86
2025-10-09 03:45:00+02:00,112.2,124.74
2025-10-09 04:00:00+02:00,109.22,121.42
2025-10-09 04:15:00+02:00,109.01,121.19
2025-10-09 04:30:00+02:00,113.07,125.71
2025-10-09 04:45:00+02:00,72.0,80.04
2025-10-09 05:00:00+02:00,63.16,70.22
2025-10-09 05:15:00+02:00,12.3,13.68
2025-10-09 05:30:00+02:00,39.57,43.99
2025-10-09 05:45:00+02:00,92.47,102.81
2025-10-09 06:00:00+02:00,68.04,75.64
2025-10-09 06:15:00+02:00,117.16,130.24
2025-10-09 06:30:00+02:00,33.75,37.51
2025-10-09 06:45:00+02:00,83.91,93.29
2025-10-09 07:00:00+02:00,136.31,151.53
2025-10-09 07:15:00+02:00,126.59,140.73
2025-10-09 07:30:00+02:00,137.83,153.23
2025-10-09 07:45:00+02:00,131.29,145.95
2025-10-09 08:00:00+02:00,141.04,156.8
2025-10-09 08:15:00+02:00,138.95,154.47
2025-10-09 08:30:00+02:00,136.74,152.02
2025-10-09 08:45:00+02:00,144.46,160.6
2025-10-09 09:00:00+02:00,147.99,164.53
2025-10-09 09:15:00+02:00,140.32,156.0
